
> vwap-scalper-bot@1.0.0 backtest
> tsx src/backtest.ts run

3:41:13 PM | info | Starting backtest for NVDA with 121327 bars...
3:41:13 PM | info | NVDA: Eval - price:163.23, vwap:162.87, dev:0.218%, slope:0.0105, rsi:81.82
3:41:13 PM | info | NVDA: Eval - price:166.16, vwap:165.21, dev:0.580%, slope:0.0838, rsi:56.16
3:41:13 PM | info | NVDA: Eval - price:166.31, vwap:166.30, dev:0.007%, slope:-0.0006, rsi:59.09
Bar 7000: Price $166.47 | VWAP $166.30 | Diff 0.17
3:41:13 PM | info | NVDA: Eval - price:166.36, vwap:166.31, dev:0.033%, slope:0.0012, rsi:34.09
3:41:13 PM | info | NVDA: Eval - price:166.16, vwap:166.30, dev:-0.081%, slope:-0.0006, rsi:44.06
3:41:13 PM | info | NVDA: Eval - price:165.13, vwap:166.16, dev:-0.617%, slope:-0.0056, rsi:42.78
3:41:13 PM | info | NVDA: Eval - price:165.12, vwap:166.15, dev:-0.624%, slope:-0.0087, rsi:42.19
3:41:13 PM | info | NVDA: Eval - price:165.01, vwap:165.99, dev:-0.588%, slope:-0.0006, rsi:52.02
3:41:13 PM | info | NVDA: Eval - price:165.04, vwap:165.98, dev:-0.567%, slope:-0.0002, rsi:55.86
3:41:13 PM | info | NVDA: Eval - price:165.04, vwap:165.97, dev:-0.562%, slope:-0.0000, rsi:60.87
3:41:13 PM | info | NVDA: Eval - price:164.94, vwap:165.97, dev:-0.621%, slope:-0.0000, rsi:41.44
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-14T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:165.08, vwap:165.10, dev:-0.014%, slope:0.0018, rsi:40.00
3:41:13 PM | info | NVDA: Eval - price:163.30, vwap:163.69, dev:-0.240%, slope:-0.0307, rsi:61.18
3:41:13 PM | info | NVDA: Eval - price:165.24, vwap:163.83, dev:0.858%, slope:0.0605, rsi:90.67
3:41:13 PM | info | NVDA: Eval - price:164.76, vwap:163.95, dev:0.494%, slope:0.0128, rsi:41.87
3:41:13 PM | info | NVDA: Eval - price:164.87, vwap:164.02, dev:0.516%, slope:0.0095, rsi:35.46
3:41:13 PM | info | NVDA: Eval - price:165.06, vwap:164.04, dev:0.620%, slope:0.0145, rsi:52.05
3:41:13 PM | info | NVDA: Eval - price:164.90, vwap:164.05, dev:0.515%, slope:0.0104, rsi:34.49
3:41:13 PM | info | NVDA: Eval - price:164.88, vwap:164.12, dev:0.463%, slope:0.0066, rsi:54.37
3:41:13 PM | info | NVDA: Eval - price:165.03, vwap:164.14, dev:0.542%, slope:0.0075, rsi:76.31
Bar 8000: Price $165.14 | VWAP $164.19 | Diff 0.95
3:41:13 PM | info | NVDA: Eval - price:164.03, vwap:164.27, dev:-0.146%, slope:-0.0000, rsi:58.18
3:41:13 PM | info | NVDA: Eval - price:163.97, vwap:164.27, dev:-0.181%, slope:-0.0000, rsi:61.27
3:41:13 PM | info | NVDA: Eval - price:163.97, vwap:164.27, dev:-0.181%, slope:-0.0000, rsi:49.33
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-15T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:171.32, vwap:170.83, dev:0.285%, slope:0.0453, rsi:63.16
3:41:13 PM | info | NVDA: Eval - price:171.31, vwap:171.61, dev:-0.173%, slope:-0.0056, rsi:42.94
3:41:13 PM | info | NVDA: Eval - price:171.36, vwap:171.60, dev:-0.141%, slope:-0.0030, rsi:56.35
3:41:13 PM | info | NVDA: Eval - price:171.55, vwap:171.60, dev:-0.029%, slope:-0.0024, rsi:76.49
3:41:13 PM | info | NVDA: Eval - price:171.29, vwap:171.51, dev:-0.126%, slope:-0.0032, rsi:40.63
3:41:13 PM | info | NVDA: Eval - price:171.13, vwap:170.85, dev:0.165%, slope:0.0040, rsi:87.66
3:41:13 PM | info | NVDA: Eval - price:171.85, vwap:171.03, dev:0.484%, slope:0.0177, rsi:48.37
Bar 9000: Price $170.93 | VWAP $171.04 | Diff -0.11
3:41:13 PM | info | NVDA: Eval - price:170.16, vwap:170.91, dev:-0.439%, slope:-0.0002, rsi:45.83
3:41:13 PM | info | NVDA: Eval - price:170.20, vwap:170.91, dev:-0.414%, slope:-0.0000, rsi:46.50
3:41:13 PM | info | NVDA: Eval - price:170.17, vwap:170.91, dev:-0.431%, slope:-0.0001, rsi:69.36
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-16T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:169.85, vwap:169.48, dev:0.217%, slope:0.0916, rsi:55.54
3:41:13 PM | info | NVDA: Eval - price:170.80, vwap:170.20, dev:0.354%, slope:0.3514, rsi:59.27
3:41:13 PM | info | NVDA: Eval - price:170.88, vwap:171.00, dev:-0.071%, slope:-0.0047, rsi:42.12
3:41:13 PM | info | NVDA: Eval - price:169.85, vwap:170.29, dev:-0.261%, slope:-0.0096, rsi:61.39
3:41:13 PM | info | NVDA: Eval - price:171.06, vwap:170.32, dev:0.440%, slope:0.0131, rsi:85.97
3:41:13 PM | info | NVDA: Eval - price:170.94, vwap:170.38, dev:0.323%, slope:0.0023, rsi:45.28
Bar 10000: Price $170.98 | VWAP $170.44 | Diff 0.54
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-17T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:172.99, vwap:172.91, dev:0.048%, slope:0.0029, rsi:52.58
3:41:13 PM | info | NVDA: Eval - price:172.34, vwap:172.73, dev:-0.226%, slope:-0.0048, rsi:59.81
3:41:13 PM | info | NVDA: Eval - price:172.59, vwap:172.64, dev:-0.027%, slope:-0.0723, rsi:79.69
3:41:13 PM | info | NVDA: Eval - price:172.67, vwap:172.64, dev:0.019%, slope:0.0008, rsi:71.71
3:41:13 PM | info | NVDA: Eval - price:172.65, vwap:172.64, dev:0.008%, slope:0.0004, rsi:55.24
3:41:13 PM | info | NVDA: Eval - price:172.74, vwap:172.64, dev:0.059%, slope:0.0016, rsi:60.68
3:41:13 PM | info | NVDA: Eval - price:171.53, vwap:172.29, dev:-0.442%, slope:-0.3087, rsi:15.30
3:41:13 PM | info | NVDA: Eval - price:172.82, vwap:172.43, dev:0.224%, slope:0.0154, rsi:45.01
3:41:13 PM | info | NVDA: Eval - price:173.04, vwap:172.53, dev:0.296%, slope:0.0089, rsi:60.81
3:41:13 PM | info | NVDA: Eval - price:173.03, vwap:172.60, dev:0.250%, slope:0.0063, rsi:46.65
3:41:13 PM | info | NVDA: Eval - price:173.72, vwap:172.89, dev:0.476%, slope:0.0054, rsi:65.24
Bar 11000: Price $173.31 | VWAP $173.03 | Diff 0.28
3:41:13 PM | info | NVDA: Eval - price:173.16, vwap:173.05, dev:0.061%, slope:0.0000, rsi:54.66
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-18T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:173.81, vwap:173.78, dev:0.019%, slope:0.0020, rsi:49.61
3:41:13 PM | info | NVDA: Eval - price:173.71, vwap:173.80, dev:-0.050%, slope:-0.0037, rsi:45.52
3:41:13 PM | info | NVDA: Eval - price:173.88, vwap:173.80, dev:0.046%, slope:0.0010, rsi:62.37
3:41:13 PM | info | NVDA: Eval - price:173.77, vwap:173.79, dev:-0.011%, slope:-0.0004, rsi:49.77
3:41:13 PM | info | NVDA: Eval - price:173.76, vwap:173.79, dev:-0.016%, slope:-0.0004, rsi:49.48
3:41:13 PM | info | NVDA: Eval - price:172.25, vwap:173.38, dev:-0.653%, slope:-0.0962, rsi:11.17
3:41:13 PM | info | NVDA: Eval - price:172.41, vwap:173.20, dev:-0.454%, slope:-0.0327, rsi:52.25
3:41:13 PM | info | NVDA: Eval - price:172.52, vwap:172.76, dev:-0.140%, slope:-0.0029, rsi:59.52
3:41:13 PM | info | NVDA: Eval - price:172.47, vwap:172.66, dev:-0.105%, slope:-0.0021, rsi:63.27
3:41:13 PM | info | NVDA: Eval - price:172.38, vwap:172.53, dev:-0.089%, slope:-0.0000, rsi:48.20
Bar 12000: Price $172.39 | VWAP $172.53 | Diff -0.14
3:41:13 PM | info | NVDA: Eval - price:172.46, vwap:172.53, dev:-0.042%, slope:-0.0000, rsi:45.33
3:41:13 PM | info | NVDA: Eval - price:172.50, vwap:172.53, dev:-0.019%, slope:-0.0000, rsi:50.43
3:41:13 PM | info | NVDA: Eval - price:172.42, vwap:172.53, dev:-0.065%, slope:-0.0000, rsi:38.30
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-21T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:172.76, vwap:172.84, dev:-0.048%, slope:-0.0142, rsi:34.20
3:41:13 PM | info | NVDA: Eval - price:172.43, vwap:172.65, dev:-0.127%, slope:-0.0062, rsi:32.31
3:41:13 PM | info | NVDA: Eval - price:172.50, vwap:172.44, dev:0.035%, slope:0.0067, rsi:51.18
3:41:13 PM | info | NVDA: Eval - price:172.32, vwap:172.49, dev:-0.095%, slope:-0.0005, rsi:36.15
3:41:13 PM | info | NVDA: Eval - price:172.35, vwap:172.49, dev:-0.076%, slope:-0.0017, rsi:52.04
Bar 13000: Price $170.59 | VWAP $172.22 | Diff -1.63
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-22T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:170.46, vwap:170.46, dev:-0.001%, slope:0.0011, rsi:54.73
3:41:13 PM | info | NVDA: Eval - price:170.59, vwap:170.08, dev:0.302%, slope:0.0100, rsi:51.29
3:41:13 PM | info | NVDA: Eval - price:166.70, vwap:167.32, dev:-0.370%, slope:-0.0619, rsi:69.61
3:41:13 PM | info | NVDA: Eval - price:167.71, vwap:167.21, dev:0.296%, slope:0.0124, rsi:35.07
3:41:13 PM | info | NVDA: Eval - price:167.95, vwap:167.24, dev:0.427%, slope:0.0141, rsi:50.08
3:41:13 PM | info | NVDA: Eval - price:167.86, vwap:167.24, dev:0.368%, slope:0.0071, rsi:45.58
3:41:13 PM | info | NVDA: Eval - price:167.47, vwap:167.41, dev:0.034%, slope:0.0005, rsi:39.00
3:41:13 PM | info | NVDA: Eval - price:167.75, vwap:167.51, dev:0.148%, slope:0.0015, rsi:28.69
3:41:13 PM | info | NVDA: Eval - price:167.86, vwap:167.52, dev:0.206%, slope:0.0015, rsi:50.93
3:41:13 PM | info | NVDA: Eval - price:166.11, vwap:167.43, dev:-0.790%, slope:-0.0007, rsi:24.53
